;lat;lon;ciudad;zona;localidad;barrio;habitaciones;baños;area;area_privada;precio;moneda;tipo_propiedad;tipo_operacion
1128;4.644;-74.058;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;3.0;115.0;270.0;2300000000.0;COP;Casa;Venta
1129;4.675;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;4.0;6.0;250.0;250.0;1350000000.0;COP;Apartamento;Venta
1130;4.645;-74.059;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;60.0;60.0;280000000.0;COP;Apartamento;Venta
1131;4.648;-74.061;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;80.0;80.0;320000000.0;COP;Apartamento;Venta
1132;4.7010000000000005;-74.065;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;2.0;3.0;83.0;83.0;380000000.0;COP;Apartamento;Venta
1133;4.721;-74.067;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;5.0;4.0;231.0;220.0;1600000000.0;COP;Casa;Venta
1134;4.638999999999999;-74.143;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;3.0;1.0;48.0;48.0;150000000.0;COP;Apartamento;Venta
1135;4.695;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;62.0;62.0;310000000.0;COP;Apartamento;Venta
1136;4.704;-74.032;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;2.0;94.0;94.0;600000000.0;COP;Apartamento;Venta
1137;4.728;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;5.0;3.0;203.0;203.0;590000000.0;COP;Casa;Venta
1138;4.678999999999999;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;3.0;120.0;120.0;750000000.0;COP;Apartamento;Venta
1139;4.677;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;71.0;71.0;825000000.0;COP;Apartamento;Venta
1140;4.684;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;5.0;159.0;159.0;1200000000.0;COP;Apartamento;Venta
1141;4.673;-74.098;Bogotá D.C;Zona Occidental;Engativa;Bosque Popular;5.0;3.0;124.0;124.0;480000000.0;COP;Casa;Venta
1142;4.734;-74.051;Bogotá D.C;Zona Noroccidental;Suba;Mazuren;3.0;2.0;89.0;89.0;320000000.0;COP;Apartamento;Venta
1143;4.718;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;4.0;4.0;386.0;218.0;780000000.0;COP;Casa;Venta
1144;4.638999999999999;-74.143;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;4.0;3.0;119.0;159.0;540000000.0;COP;Casa;Venta
1145;4.632;-74.141;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;4.0;2.0;109.0;109.0;395000000.0;COP;Casa;Venta
1146;4.678999999999999;-74.043;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;2.0;60.0;60.0;650000000.0;COP;Apartamento;Venta
1147;4.726;-74.025;Bogotá D.C;Zona Norte;Usaquén;Bosque De Pinos;3.0;5.0;231.0;231.0;1150000000.0;COP;Casa;Venta
1148;4.683;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;2.0;45.0;45.0;520000000.0;COP;Apartamento;Venta
1149;4.678999999999999;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;90.0;90.0;430000000.0;COP;Apartamento;Venta
1150;4.6930000000000005;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;2.0;2.0;120.0;80.0;550000000.0;COP;Apartamento;Venta
1151;4.677;-74.04;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;3.0;242.0;182.0;1800000000.0;COP;Apartamento;Venta
1152;4.672;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;206.0;191.0;1680000000.0;COP;Apartamento;Venta
1153;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;162.0;162.0;870000000.0;COP;Apartamento;Venta
1154;4.665;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;142.0;243.0;1610000000.0;COP;Apartamento;Venta
1155;4.726;-74.067;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;101.0;101.0;494000000.0;COP;Apartamento;Venta
1156;4.736000000000001;-74.056;Bogotá D.C;Zona Noroccidental;Suba;Mazuren;3.0;2.0;90.0;90.0;440000000.0;COP;Apartamento;Venta
1157;4.658;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;141.0;141.0;1075000000.0;COP;Apartamento;Venta
1158;4.69;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;2.0;128.0;128.0;950000000.0;COP;Apartamento;Venta
1159;4.731;-74.08;Bogotá D.C;Zona Noroccidental;Suba;Cerros De Suba;3.0;3.0;2064.0;352.0;2380000000.0;COP;Casa;Venta
1160;4.6819999999999995;-74.051;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;140.0;140.0;800000000.0;COP;Apartamento;Venta
1161;4.745;-74.077;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;3.0;167.0;167.0;1050000000.0;COP;Apartamento;Venta
1162;4.712;-74.079;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;3.0;900.0;500.0;2000000000.0;COP;Casa;Venta
1163;4.663;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;363.0;303.0;2160000000.0;COP;Apartamento;Venta
1164;4.671;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;4.0;6.0;541.0;443.0;8000000000.0;COP;Apartamento;Venta
1165;4.745;-74.068;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;4.0;172.0;172.0;920000000.0;COP;Apartamento;Venta
1166;4.718999999999999;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;108.0;108.0;450000000.0;COP;Apartamento;Venta
1167;4.691;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;118.0;118.0;850000000.0;COP;Apartamento;Venta
1168;4.627;-74.061;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;3.0;3.0;144.0;144.0;975000000.0;COP;Apartamento;Venta
1169;4.665;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;4.0;317.0;317.0;3500000000.0;COP;Apartamento;Venta
1170;4.646;-74.059;Bogotá D.C;Zona Chapinero;Chapinero;La Salle;1.0;1.0;48.0;63.0;300000000.0;COP;Apartamento;Venta
1171;4.692;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;San Patricio;1.0;1.0;40.0;40.0;270000000.0;COP;Apartamento;Venta
1172;4.724;-74.029;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;1.0;57.0;57.0;250000000.0;COP;Apartamento;Venta
1173;4.6930000000000005;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;2.0;2.0;104.0;73.0;550000000.0;COP;Apartamento;Venta
1174;4.709;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;2.0;85.0;85.0;450000000.0;COP;Apartamento;Venta
1175;4.723;-74.029;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;86.0;86.0;500000000.0;COP;Apartamento;Venta
1176;4.697;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;75.0;75.0;350000000.0;COP;Apartamento;Venta
1177;4.658;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;141.0;141.0;1075000000.0;COP;Apartamento;Venta
1178;4.725;-74.024;Bogotá D.C;Zona Norte;Usaquén;Bosque De Pinos;3.0;2.0;124.0;124.0;630000000.0;COP;Apartamento;Venta
1179;4.677;-74.04;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;3.0;242.0;182.0;1800000000.0;COP;Apartamento;Venta
1180;4.656000000000001;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;214.0;214.0;1550000000.0;COP;Apartamento;Venta
1181;4.718999999999999;-74.066;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;4.0;3.0;290.0;257.0;1150000000.0;COP;Casa;Venta
1182;4.657;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;4.0;360.0;210.0;2150000000.0;COP;Apartamento;Venta
1183;4.702;-74.06;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;4.0;4.0;322.0;279.0;950000000.0;COP;Casa;Venta
1184;4.663;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;324.0;303.0;2160000000.0;COP;Apartamento;Venta
1185;4.709;-74.029;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;4.0;5.0;383.0;497.0;2150000000.0;COP;Apartamento;Venta
1186;4.671;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;4.0;6.0;541.0;443.0;8000000000.0;COP;Apartamento;Venta
1187;4.69;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;2.0;128.0;128.0;950000000.0;COP;Apartamento;Venta
1188;4.672;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;206.0;191.0;1680000000.0;COP;Apartamento;Venta
1189;4.73;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;92.0;86.0;420000000.0;COP;Apartamento;Venta
1190;4.712;-74.079;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;3.0;900.0;500.0;2000000000.0;COP;Casa;Venta
1191;4.731;-74.08;Bogotá D.C;Zona Noroccidental;Suba;Cerros De Suba;3.0;3.0;2064.0;352.0;2380000000.0;COP;Casa;Venta
1192;4.702;-74.06;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;4.0;4.0;322.0;279.0;950000000.0;COP;Casa;Venta
1193;4.656000000000001;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;4.0;220.0;220.0;1300000000.0;COP;Apartamento;Venta
1194;4.699;-74.079;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;4.0;5.0;239.0;210.0;960000000.0;COP;Casa;Venta
1195;4.718999999999999;-74.036;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;63.0;63.0;290000000.0;COP;Apartamento;Venta
1196;4.73;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;67.0;67.0;282000000.0;COP;Apartamento;Venta
1197;4.68;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;2.0;2.0;86.0;86.0;700000000.0;COP;Apartamento;Venta
1198;4.692;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;2.0;104.0;104.0;450000000.0;COP;Apartamento;Venta
1199;4.671;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;4.0;203.0;203.0;2300000000.0;COP;Apartamento;Venta
1200;4.692;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;4.0;317.0;257.0;1900000000.0;COP;Casa;Venta
1201;4.68;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;170.0;170.0;1250000000.0;COP;Apartamento;Venta
1202;4.677;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;94.0;94.0;520000000.0;COP;Apartamento;Venta
1203;4.695;-74.066;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;3.0;3.0;75.0;75.0;395000000.0;COP;Apartamento;Venta
1204;4.707;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;1.0;47.0;47.0;315000000.0;COP;Apartamento;Venta
1205;4.732;-74.055;Bogotá D.C;Zona Noroccidental;Suba;Mazuren;3.0;2.0;83.0;89.0;499000000.0;COP;Casa;Venta
1206;4.726;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;243.0;230.0;920000000.0;COP;Casa;Venta
1207;4.707;-74.063;Bogotá D.C;Zona Noroccidental;Suba;El Batán;3.0;2.0;82.0;82.0;335000000.0;COP;Apartamento;Venta
1208;4.695;-74.066;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;3.0;3.0;75.0;75.0;395000000.0;COP;Apartamento;Venta
1209;4.691;-74.044;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;3.0;107.0;107.0;830000000.0;COP;Apartamento;Venta
1210;4.669;-74.043;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;355.0;355.0;1800000000.0;COP;Apartamento;Venta
1211;4.6930000000000005;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;2.0;2.0;104.0;73.0;550000000.0;COP;Apartamento;Venta
1212;4.698;-74.067;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;2.0;3.0;123.0;123.0;700000000.0;COP;Apartamento;Venta
1213;4.705;-74.061;Bogotá D.C;Zona Noroccidental;Suba;El Batán;3.0;3.0;107.0;107.0;480000000.0;COP;Apartamento;Venta
1214;4.731;-74.08;Bogotá D.C;Zona Noroccidental;Suba;Cerros De Suba;3.0;3.0;2064.0;352.0;2380000000.0;COP;Casa;Venta
1215;4.695;-74.061;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;3.0;91.0;91.0;526000000.0;COP;Apartamento;Venta
1216;4.748;-74.09100000000001;Bogotá D.C;Zona Noroccidental;Suba;Pinar De Suba;3.0;2.0;80.0;80.0;315000000.0;COP;Apartamento;Venta
1217;4.732;-74.055;Bogotá D.C;Zona Noroccidental;Suba;Mazuren;3.0;2.0;83.0;89.0;499000000.0;COP;Casa;Venta
1218;4.704;-74.06;Bogotá D.C;Zona Noroccidental;Suba;El Batán;3.0;2.0;92.0;92.0;470000000.0;COP;Apartamento;Venta
1219;4.727;-74.066;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;94.0;94.0;370000000.0;COP;Apartamento;Venta
1220;4.726;-74.069;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;77.0;77.0;350000000.0;COP;Apartamento;Venta
1221;4.702;-74.06;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;4.0;4.0;322.0;279.0;950000000.0;COP;Casa;Venta
1222;4.715;-74.07300000000001;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;4.0;4.0;226.0;295.0;1200000000.0;COP;Casa;Venta
1223;4.712;-74.079;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;3.0;900.0;500.0;2000000000.0;COP;Casa;Venta
1224;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;740000000.0;COP;Casa;Venta
1225;4.699;-74.061;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;5.0;4.0;275.0;384.0;1100000000.0;COP;Casa;Venta
1226;4.619;-74.07;Bogotá D.C;Zona Centro;Santa Fe;Parque Central Bavaria;1.0;1.0;46.0;46.0;315000000.0;COP;Apartamento;Venta
1227;4.73;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;48.0;48.0;322000000.0;COP;Apartamento;Venta
1228;4.7010000000000005;-74.03;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;56.0;56.0;440000000.0;COP;Apartamento;Venta
1229;4.692;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;51.0;51.0;298000000.0;COP;Apartamento;Venta
1230;4.692;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;51.0;51.0;298000000.0;COP;Apartamento;Venta
1231;4.723;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;47.0;47.0;360000000.0;COP;Apartamento;Venta
1232;4.689;-74.054;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;1.0;2.0;55.0;55.0;385000000.0;COP;Apartamento;Venta
1233;4.726;-74.042;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;38.0;38.0;227000000.0;COP;Apartamento;Venta
1234;4.692;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;San Patricio;1.0;1.0;40.0;40.0;270000000.0;COP;Apartamento;Venta
1235;4.695;-74.046;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;2.0;2.0;60.0;60.0;415000000.0;COP;Apartamento;Venta
1236;4.708;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;2.0;2.0;65.0;65.0;390000000.0;COP;Apartamento;Venta
1237;4.692;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;65.0;65.0;383795000.0;COP;Apartamento;Venta
1238;4.692;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;65.0;65.0;383795000.0;COP;Apartamento;Venta
1239;4.708;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;2.0;2.0;90.0;90.0;495000000.0;COP;Apartamento;Venta
1240;4.72;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;91.0;91.0;385000000.0;COP;Apartamento;Venta
1241;4.718;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;63.0;63.0;280000000.0;COP;Apartamento;Venta
1242;4.709;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;2.0;85.0;85.0;450000000.0;COP;Apartamento;Venta
1243;4.706;-74.027;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;2.0;2.0;89.0;89.0;700000000.0;COP;Apartamento;Venta
1244;4.6930000000000005;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;2.0;3.0;93.0;93.0;715000000.0;COP;Apartamento;Venta
1245;4.721;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;87.0;87.0;331171000.0;COP;Apartamento;Venta
1246;4.6930000000000005;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;2.0;3.0;113.0;113.0;830000000.0;COP;Apartamento;Venta
1247;4.696000000000001;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;75.0;75.0;350000000.0;COP;Apartamento;Venta
1248;4.692;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;4.0;317.0;257.0;1900000000.0;COP;Casa;Venta
1249;4.718999999999999;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;91.0;91.0;460000000.0;COP;Apartamento;Venta
1250;4.73;-74.038;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;83.0;83.0;360000000.0;COP;Apartamento;Venta
1251;4.73;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;116.0;116.0;650000000.0;COP;Apartamento;Venta
1252;4.715;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;2.0;200.0;140.0;995000000.0;COP;Apartamento;Venta
1253;4.718;-74.036;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;110.0;110.0;750000000.0;COP;Apartamento;Venta
1254;4.723;-74.036;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;107.0;107.0;420000000.0;COP;Apartamento;Venta
1255;4.6930000000000005;-74.055;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;3.0;4.0;130.0;130.0;780000000.0;COP;Apartamento;Venta
1256;4.702;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;202.0;202.0;1300000000.0;COP;Apartamento;Venta
1257;4.696000000000001;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;114.0;114.0;669000000.0;COP;Apartamento;Venta
1258;4.7;-74.045;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;5.0;212.0;212.0;1350000000.0;COP;Apartamento;Venta
1259;4.689;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;3.0;171.0;171.0;695000000.0;COP;Apartamento;Venta
1260;4.706;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;4.0;157.0;157.0;630000000.0;COP;Apartamento;Venta
1261;4.7;-74.054;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;143.0;143.0;731000000.0;COP;Apartamento;Venta
1262;4.696000000000001;-74.048;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;144.0;144.0;899000000.0;COP;Apartamento;Venta
1263;4.721;-74.029;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;105.0;105.0;500000000.0;COP;Apartamento;Venta
1264;4.725;-74.024;Bogotá D.C;Zona Norte;Usaquén;Bosque De Pinos;3.0;2.0;124.0;124.0;630000000.0;COP;Apartamento;Venta
1265;4.696000000000001;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;107.0;107.0;590000000.0;COP;Apartamento;Venta
1266;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;163.0;163.0;850000000.0;COP;Apartamento;Venta
1267;4.6930000000000005;-74.05199999999999;Bogotá D.C;Zona Norte;Usaquén;San Patricio;3.0;3.0;137.0;137.0;1000000000.0;COP;Apartamento;Venta
1268;4.7010000000000005;-74.035;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;150.0;138.0;750000000.0;COP;Apartamento;Venta
1269;4.707;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;4.0;4.0;223.0;223.0;1500000000.0;COP;Casa;Venta
1270;4.705;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;4.0;3.0;336.0;250.0;1700000000.0;COP;Casa;Venta
1271;4.705;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;4.0;3.0;336.0;250.0;1700000000.0;COP;Casa;Venta
1272;4.7010000000000005;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;3.0;191.0;191.0;1050000000.0;COP;Apartamento;Venta
1273;4.7219999999999995;-74.045;Bogotá D.C;Zona Norte;Usaquén;El Contador;4.0;4.0;155.0;155.0;630000000.0;COP;Casa;Venta
1274;4.705;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;4.0;3.0;336.0;250.0;1700000000.0;COP;Casa;Venta
1275;4.723;-74.023;Bogotá D.C;Zona Norte;Usaquén;Bosque De Pinos;4.0;5.0;420.0;420.0;2954000000.0;COP;Casa;Venta
1276;4.7010000000000005;-74.03;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;5.0;230.0;270.0;1600000000.0;COP;Casa;Venta
1277;4.681;-74.053;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;1.0;2.0;56.0;56.0;401000000.0;COP;Apartamento;Venta
1278;4.676;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;65.0;65.0;470000000.0;COP;Apartamento;Venta
1279;4.683;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;3.0;90.0;90.0;630000000.0;COP;Apartamento;Venta
1280;4.68;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;71.0;71.0;685000000.0;COP;Apartamento;Venta
1281;4.681;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;65.0;65.0;542000000.0;COP;Apartamento;Venta
1282;4.678999999999999;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;86.0;79.0;550000000.0;COP;Apartamento;Venta
1283;4.681;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;2.0;82.0;82.0;640000000.0;COP;Apartamento;Venta
1284;4.677;-74.042;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;3.0;143.0;135.0;1550000000.0;COP;Apartamento;Venta
1285;4.677;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;94.0;94.0;520000000.0;COP;Apartamento;Venta
1286;4.658;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;141.0;141.0;1075000000.0;COP;Apartamento;Venta
1287;4.677;-74.041;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;263.0;263.0;2400000000.0;COP;Apartamento;Venta
1288;4.681;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;140.0;140.0;800000000.0;COP;Apartamento;Venta
1289;4.656000000000001;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;214.0;214.0;1495000000.0;COP;Apartamento;Venta
1290;4.657;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;4.0;360.0;210.0;2150000000.0;COP;Apartamento;Venta
1291;4.68;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;139.0;139.0;462307500.0;COP;Apartamento;Venta
1292;4.672;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;206.0;191.0;1680000000.0;COP;Apartamento;Venta
1293;4.68;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;170.0;170.0;1250000000.0;COP;Apartamento;Venta
1294;4.69;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;2.0;128.0;128.0;950000000.0;COP;Apartamento;Venta
1295;4.686;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;4.0;150.0;150.0;775000000.0;COP;Apartamento;Venta
1296;4.681;-74.057;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;118.0;118.0;670000000.0;COP;Apartamento;Venta
1297;4.671;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;4.0;6.0;541.0;443.0;8000000000.0;COP;Apartamento;Venta
1298;4.656000000000001;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;5.0;700.0;380.0;2800000000.0;COP;Apartamento;Venta
1299;4.6819999999999995;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;4.0;4.0;171.0;171.0;1085000000.0;COP;Apartamento;Venta
1300;4.663;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;324.0;303.0;2150000000.0;COP;Apartamento;Venta
1301;4.656000000000001;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;333.0;301.0;2500000000.0;COP;Apartamento;Venta
1302;4.664;-74.123;Bogotá D.C;Zona Occidental;Fontibón;La Felicidad;3.0;3.0;113.0;113.0;697442000.0;COP;Apartamento;Venta
1303;4.644;-74.108;Bogotá D.C;Zona Occidental;Fontibón;Ciudad Salitre;3.0;2.0;101.0;101.0;700000000.0;COP;Apartamento;Venta
1304;4.635;-74.09899999999999;Bogotá D.C;Zona Chapinero;Teusaquillo;Quinta Paredes;3.0;3.0;113.0;113.0;650000000.0;COP;Casa;Venta
